p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.020042442001649e-18,0.9290269311267192,0.304,0.18,1.9717420403891874e-14,11,Rhoq
1.0280731651946931e-18,0.9438452377349207,0.4,0.269,1.987265428321342e-14,11,Tmem176a
1.0467511303467188e-18,0.4121770517693078,0.759,0.638,2.0233699349602074e-14,11,Gpx8
1.0875221928054363e-18,0.35697712736922066,0.864,0.846,2.1021803986929085e-14,11,Otub1
1.3608025985048088e-18,0.49266879816507503,0.749,0.652,2.6304314229097953e-14,11,Desi2
1.5455816745077333e-18,0.6425477548826922,0.589,0.48,2.987609376823449e-14,11,Tmem101
1.662672963065842e-18,0.9852563048680443,0.322,0.204,3.2139468376062726e-14,11,C1galt1c1
1.9149410937817382e-18,0.277951739620105,0.994,0.966,3.7015811342801e-14,11,Tuba1a
2.000559166054976e-18,0.25713500040979986,0.974,0.964,3.867080867984268e-14,11,Tmem256
2.2523615321287543e-18,0.4381057329384318,0.801,0.737,4.353814841604882e-14,11,Psme2
2.9991582345331368e-18,0.6487119426852587,0.553,0.425,5.797372867352553e-14,11,Pdk1
3.4155719363212468e-18,0.6334387200994664,0.635,0.548,6.60230055290897e-14,11,Acyp1
3.462320230342551e-18,0.5939508466939492,0.625,0.516,6.692665005252151e-14,11,Slc25a46
3.472006170468031e-18,0.548624466784919,0.663,0.564,6.711387927514704e-14,11,Dnm1l
3.665012689442069e-18,0.39804540485592954,0.864,0.829,7.08446952869152e-14,11,Tmem147
3.777627192683017e-18,0.959307456468879,0.367,0.243,7.302153363456271e-14,11,Tmem63b
3.953330885747113e-18,0.4409653144689776,0.4,0.257,7.64178860214917e-14,11,Ahnak
4.233998529041479e-18,0.49110112772200043,0.759,0.68,8.184319156637178e-14,11,Saraf
4.340791393379513e-18,1.0411261702651622,0.277,0.161,8.3907497634026e-14,11,PISD
4.350695351544101e-18,0.8066708057130845,0.514,0.4,8.409894114534747e-14,11,Tfrc
5.243360994335249e-18,0.6489055058237729,0.586,0.472,1.0135416802050036e-13,11,Picalm
5.320459179236981e-18,0.3787785048852821,0.858,0.814,1.0284447593465085e-13,11,Tfg
6.350853125021673e-18,0.5187266729318969,0.742,0.663,1.2276199090666895e-13,11,Psap
7.144970699697762e-18,0.441890174535179,0.844,0.828,1.3811228362515776e-13,11,Ndufv1
9.030980694290968e-18,0.7613451869865983,0.572,0.46,1.7456885682064441e-13,11,Aif1l
9.471410056087571e-18,0.7388095484477449,0.534,0.406,1.8308235638417275e-13,11,Camk1
9.512469699526667e-18,0.2858222014296061,0.963,0.953,1.8387603929185047e-13,11,Selk
1.1270211046804495e-17,0.4688556447921165,0.815,0.768,2.1785317953473088e-13,11,Spag7
1.1434813704983162e-17,0.4879817080348037,0.748,0.678,2.2103494891732453e-13,11,Vma21
1.1585018551557523e-17,1.155425906944,0.256,0.15,2.2393840860160692e-13,11,Umad1
1.1934203684826616e-17,0.904080372017539,0.418,0.299,2.306881572276985e-13,11,Klhl7
1.3065654542562189e-17,0.8722389370635042,0.418,0.295,2.525591023077271e-13,11,Ankra2
1.3933509707578466e-17,0.9917891042420797,0.291,0.174,2.693347426474917e-13,11,Fras1
1.4396624856320382e-17,0.2739407962056366,0.956,0.952,2.78286758472673e-13,11,Psmc3
1.695427302082338e-17,0.7650838682229242,0.42,0.288,3.2772609749251595e-13,11,Lix1l
1.6997714395955382e-17,0.6527899929523724,0.592,0.491,3.285658192738175e-13,11,Sike1
1.797586085772894e-17,0.9407725281344712,0.299,0.182,3.474733903799004e-13,11,Ccser2
1.849734200087988e-17,0.8363796506518659,0.405,0.281,3.575536208770081e-13,11,Epm2aip1
1.9905875395656875e-17,1.108948508576558,0.289,0.177,3.847805713980474e-13,11,Zmym3
2.38550420742711e-17,0.33394082394024466,0.914,0.865,4.611179632956604e-13,11,B230219D22Rik
2.6883420099460448e-17,0.3114145693014583,0.964,0.963,5.196565105225705e-13,11,Mrpl42
3.082950348186809e-17,0.8668969044330106,0.384,0.265,5.959343023045103e-13,11,Smpd1
3.453846851078798e-17,0.3630874911984985,0.907,0.891,6.676285963135316e-13,11,Arpc5
3.524348336758215e-17,1.0334179395835688,0.268,0.158,6.81256533495363e-13,11,Gaa
